has_smartphone,bill_payment_timely,digital_payments_freq,late_payments_count,income_level,employment_stability,spending_stability,loan_repaid
1,1,6,0,4,3,14867.796214189468,1
1,0,4,6,1,4,725.1409288315388,0
1,1,6,0,3,3,7259.511305866256,1
1,0,6,4,3,4,4417.8792951671585,0
1,1,6,0,3,3,24180.17722846547,1
1,0,0,1,5,4,0.0,1
1,1,6,0,4,4,3809.2537545648843,1
1,1,6,0,5,3,11306.800891498886,1
1,0,4,6,2,4,2020.643041212376,0
1,1,0,0,4,3,540.5207365741546,1
1,0,4,6,2,2,2218.991700450154,1
1,1,5,0,4,3,7795.006144962299,1
1,1,0,0,3,3,0.0,1
1,1,6,0,2,3,22406.74075064615,1
1,1,6,0,2,3,11922.83319377851,1
1,1,5,0,4,4,600.832755431992,1
1,1,6,0,1,4,2939.491208809216,1
1,0,4,4,1,4,4323.352237172756,0
1,0,6,1,2,4,7333.541065997153,1
1,1,6,0,3,4,7068.622289149894,1
1,1,0,0,3,4,0.0,1
1,1,6,0,5,3,3032.154811351162,1
1,1,3,0,3,2,3041.2612515204937,1
1,1,6,0,1,3,4246.813581969428,1
1,1,1,0,1,4,15804.268736642009,1
1,1,6,0,1,3,1636.3709440914265,1
1,1,6,0,1,3,638.3355700570038,1
1,1,6,0,1,3,4774.059226695873,1
1,0,6,6,1,4,1053.4679238907402,0
1,0,5,1,4,4,3017.9262692562033,1
1,0,5,2,2,4,24531.741384717607,0
1,0,6,2,1,4,2543.30664686742,1
1,0,5,1,3,3,5970.260463329887,1
1,1,6,0,1,3,4222.238525553319,1
1,1,6,0,4,3,29629.524205877264,1
1,0,4,4,4,4,2188.603908126518,1
1,0,5,2,4,3,1071.4766290809457,1
1,1,6,0,5,3,16437.151076144553,1
1,0,5,1,1,3,6369.092256096364,0
1,1,6,0,4,4,32196.381830365142,1
1,1,6,0,2,3,16458.004343378536,1
1,0,4,1,1,3,1215.0057887379246,1
1,1,6,0,4,3,20828.900486263472,1
1,1,6,0,3,3,1371.9629368171722,1
1,1,6,0,3,4,24150.047867447385,0
1,0,0,1,5,4,0.0,1
1,0,4,5,1,3,1355.7308607045377,0
1,1,4,0,2,3,816.7620012382228,1
1,0,0,1,4,4,0.0,1
1,1,6,0,1,3,100.42841563355796,1
1,1,6,0,5,4,25821.85771589643,1
1,1,6,0,1,3,14401.543704293184,1
1,1,6,0,4,2,1406.7421109310217,1
1,1,6,0,1,2,11147.794950871077,1
1,1,6,0,3,3,26433.345312313384,1
1,1,6,0,1,3,12882.122828426482,0
1,0,4,2,1,3,1233.8939986887042,0
1,1,6,0,3,3,19735.19109611052,1
1,0,5,1,1,3,2630.668489186731,1
1,0,0,1,3,3,0.0,1
1,0,4,3,4,3,27067.665982989125,0
1,0,5,6,1,4,2971.8076653780945,0
1,1,6,0,4,4,7010.04514726308,1
1,1,4,0,3,3,14626.343038048391,0
1,0,5,2,2,4,3368.749322819969,1
1,1,6,0,2,3,31192.27108382246,0
1,1,6,0,2,4,31225.95234523147,0
1,0,5,2,1,4,1298.4328502724609,0
1,0,5,1,5,3,6897.902852800021,1
1,1,6,0,4,4,46326.85030411629,1
1,1,6,0,2,3,3997.964965662739,1
1,0,5,1,3,3,4960.502823975274,1
1,1,4,0,5,3,48521.43345127663,1
1,0,5,1,3,2,16246.067865794479,1
1,1,5,0,5,3,6030.805054053729,1
1,0,3,2,2,4,213.61179742701478,0
1,0,3,1,3,4,2277.1503610141044,0
1,1,6,0,4,4,18820.788978325716,1
1,1,5,0,3,3,3208.535283687351,0
1,0,5,2,4,3,3002.1494744044085,1
1,1,4,0,5,4,57124.069587754915,1
1,1,5,0,5,3,1054.385634702345,1
1,1,6,0,3,2,7380.748564113715,1
1,1,6,0,5,4,3254.6959304979628,1
1,1,6,0,2,3,15892.503181269672,1
1,1,0,0,3,4,0.0,1
1,1,6,0,5,2,67311.92848522466,1
1,1,6,0,2,2,1607.8935806410407,1
1,0,4,3,1,4,1802.2164964287724,0
1,1,6,0,3,4,9352.755914702362,1
0,1,6,0,3,3,48702.577213120865,1
1,1,6,0,2,4,5817.394173224526,1
1,0,3,4,2,2,2235.888100956754,0
1,1,5,0,4,3,155.13435037626795,1
1,1,4,0,1,3,12447.564239641424,1
1,1,6,0,4,3,7151.096906535854,1
1,1,5,0,1,3,2271.794415581363,1
1,0,0,3,4,3,1290.9944487358055,0
1,0,4,4,1,3,11631.890057080149,1
1,0,5,6,3,3,3433.2006883761787,0
1,0,5,6,1,4,1211.2675454525588,0
1,1,6,0,2,3,11406.971745384486,1
1,1,6,0,3,3,6456.001437938709,1
1,1,2,0,1,4,7417.926035400102,0
1,0,5,2,5,4,3197.772750941922,1
1,1,6,0,1,3,1879.1061084107696,1
1,1,6,0,2,3,6072.765709844788,1
1,1,6,0,2,3,1012.6427635976405,1
1,1,4,0,5,3,8872.584178242549,1
1,1,6,0,1,4,2604.7925829132732,1
1,1,3,0,1,3,16389.854504133546,1
1,0,6,1,2,2,19604.749553785856,0
1,1,5,0,3,2,133.08894269121933,1
1,0,5,3,1,3,1096.381138108459,1
1,1,6,0,4,3,4686.033745788294,1
1,0,4,1,1,4,500.72813648392747,1
1,1,6,0,4,3,6049.622665918925,1
1,1,6,0,3,2,5428.012896079006,1
1,1,6,0,4,2,68546.10373366722,1
1,1,5,0,4,2,5919.1600642884005,1
1,1,6,0,5,3,42166.710132125154,1
1,0,3,1,5,3,6012.620407664754,1
1,1,6,0,5,4,22509.16364876018,0
1,1,6,0,4,3,73812.90130706601,0
1,1,6,0,5,4,1126.9727592093786,1
1,0,1,1,2,3,0.0,0
1,0,5,1,1,3,611.5973893556665,1
1,0,5,6,1,3,1018.8887410638448,0
1,1,6,0,2,4,11663.162281302615,1
1,1,6,0,5,4,4137.547727821397,1
1,1,6,0,3,3,14152.537030511527,1
1,0,5,4,2,3,1310.2307303168654,0
1,1,6,0,5,3,41504.98036019292,1
1,1,6,0,4,3,16895.65648325036,1
1,0,3,4,1,3,1997.625356934244,1
1,1,6,0,3,3,19685.50053211754,1
0,1,6,0,3,4,1683.3546764323514,1
1,1,6,0,3,4,1543.1021569120649,1
1,0,4,2,4,3,2442.6259639985815,1
1,1,5,0,1,3,940.9199044906355,0
1,0,3,6,3,4,2577.801595675405,0
1,1,6,0,5,3,4325.046959282638,1
1,1,6,0,4,4,34964.83534305098,1
1,0,5,1,5,3,72999.03175156961,1
1,1,6,0,2,4,12649.602298096173,1
1,1,6,0,4,4,2.0412414523193148,1
1,1,3,0,3,3,629.3413753017251,1
1,1,6,0,4,3,10548.44655229701,1
1,0,5,2,1,4,1681.4918871843142,0
1,1,6,0,3,3,333.64651953826825,1
1,1,6,0,4,4,3059.0328536973902,1
1,1,5,0,3,4,15856.322331066136,1
1,1,6,0,3,3,24259.140517888645,1
1,1,6,0,3,3,884.3534738251818,1
1,0,5,4,1,4,1428.4862850817528,1
1,0,4,5,2,3,1587.173420476372,0
1,0,4,3,1,3,1208.2389940184296,0
1,1,6,0,2,4,827.5712456741514,1
1,1,6,0,1,3,5333.36931654528,1
1,0,4,4,1,3,1683.1053442966665,0
1,1,6,0,1,4,756.6300725365511,1
1,0,6,3,1,4,2543.303494800938,0
1,0,5,3,3,3,2615.0984238966357,0
1,1,6,0,2,4,17691.64028197122,0
1,0,1,2,1,3,23779.99853658532,1
1,0,5,3,4,3,5842.241305070056,0
1,1,0,0,5,4,0.0,1
1,1,6,0,3,3,2393.3798208112867,1
1,1,6,0,4,4,4295.3547001382785,1
1,1,1,0,3,3,1312.5992026001945,1
1,1,2,0,3,3,1349.765263542764,1
1,1,6,0,1,4,12284.25098110042,1
1,1,6,0,5,3,1758.9288501812687,1
1,0,5,6,1,4,1936.963775259276,1
1,1,6,0,3,4,392.4623124156849,1
1,1,6,0,1,4,1350.5765805758665,0
1,0,4,3,1,3,1673.1413170042351,0
1,0,5,1,3,3,2510.9311951279483,0
1,1,5,0,3,3,952.4959667456166,0
1,1,6,0,1,4,2356.6425623472614,1
1,1,5,0,3,3,4296.596548432259,1
1,1,0,0,2,4,29250.990011735783,1
1,1,6,0,5,4,285.12693079866494,1
1,1,0,0,2,3,542.9702263169377,1
1,0,6,1,2,3,19861.919800630218,0
1,1,6,0,5,3,62641.82061849735,1
1,1,6,0,5,3,1107.6980485072033,1
1,1,4,0,4,3,40614.71950126784,1
1,1,6,0,4,4,3007.8032958733634,1
1,1,6,0,2,4,1604.4679388092075,1
1,0,3,2,3,3,3631.961109373282,0
1,1,6,0,3,3,10234.852944717868,1
1,1,1,0,4,3,17714.682121524693,1
1,1,6,0,3,4,2497.9676539138773,1
1,1,6,0,2,3,24019.329372403387,1
1,0,6,1,2,3,5097.105351733145,0
1,0,5,2,1,4,2170.783614273887,0
1,0,1,1,2,3,42109.86348430337,0
1,1,6,0,4,4,4666.248746762935,0
1,1,6,0,4,4,1970.3035299161395,1
1,0,4,6,1,3,781.7131613748527,0
1,0,6,1,3,3,554.2352388652313,0
1,0,5,6,2,3,940.6845911356261,1
1,1,6,0,1,4,5255.472554077955,1
1,1,3,0,4,4,320.678291542578,1
1,1,6,0,5,4,35562.26368872863,1
1,0,4,4,1,4,519.3606646637768,1
1,1,6,0,3,3,2321.0947991554904,1
1,1,4,0,3,4,51944.71355457326,1
1,0,5,2,1,3,2886.285432870422,1
1,1,3,0,5,3,3393.653041586111,0
1,1,6,0,5,3,19257.966864824197,1
1,1,2,0,5,2,1225.7610968972162,1
1,0,5,1,1,2,1807.1752174780029,0
0,0,2,1,5,3,227.08735470445436,1
1,0,4,2,2,3,4157.1163442944435,1
1,1,6,0,2,3,3830.6940711399375,1
1,1,6,0,2,3,8834.509458179706,1
1,1,6,0,4,4,6470.807824375563,1
1,1,2,0,3,4,383.4449112975683,1
1,0,5,1,1,4,1587.7758028134829,1
1,1,6,0,2,3,21703.078292414342,1
1,1,6,0,1,3,6674.206399765194,1
1,0,6,2,2,3,22029.569706797873,1
1,1,6,0,1,3,37802.93971461303,1
1,1,6,0,5,4,77.45966692414834,1
1,1,6,0,3,4,16593.823694374965,1
1,0,5,4,3,3,30914.985960965056,1
1,1,6,0,4,2,51014.30300873145,1
1,0,6,6,2,2,1577.8341378822638,0
1,1,6,0,5,3,24162.626281097837,1
1,1,6,0,5,3,450.7661995609993,1
1,1,6,0,5,3,57136.9382568463,1
1,0,1,2,2,3,946.7685391196028,0
1,0,6,6,3,3,4994.813046217712,0
1,1,6,0,5,3,2739.7190366897116,1
1,1,6,0,1,3,169.831288832967,1
1,0,5,5,1,3,843.1692594016934,0
1,1,1,0,4,3,2014.399604514126,1
1,0,3,2,3,3,11714.609164059493,0
1,0,6,1,3,3,3880.861111488875,1
1,0,5,1,3,2,3726.103026845429,1
1,1,1,0,1,2,1457.8095440305865,1
1,0,4,1,3,2,163.18169832020584,0
1,1,3,0,1,2,17103.146767968363,1
1,1,6,0,5,2,15610.204875870997,1
1,1,6,0,5,2,15151.471133193634,1
1,1,6,0,2,2,2968.669516803782,1
1,0,0,1,3,2,0.0,1
1,0,5,6,2,2,3471.997407833134,0
1,1,6,0,4,3,654.2267700626952,1
1,1,1,0,5,3,6034.631734138105,1
1,1,5,0,5,2,2182.675857748924,1
1,0,5,2,4,2,2600.854532648837,1
1,1,6,0,3,2,1887.3876920230246,1
1,1,0,0,4,3,0.0,0
1,1,6,0,3,3,7969.197943749839,1
1,1,6,0,3,3,66362.06069032718,1
1,1,6,0,4,4,1435.782632109285,1
1,1,4,0,4,4,6982.498884114961,0
1,1,3,0,5,3,1566.233528777451,1
1,1,6,0,5,3,9098.97202252357,1
1,1,0,0,5,3,0.0,0
1,1,6,0,2,4,24183.899509797837,1
1,0,4,6,3,4,4341.096716268828,0
1,1,4,0,2,4,652.594820696579,0
1,1,6,0,5,4,38624.217556691896,1
1,1,6,0,4,4,101123.3486009372,1
1,0,3,6,1,4,900.3367703254155,0
1,1,5,0,4,4,4495.973150127419,1
1,1,6,0,3,3,117.24959132835673,1
1,0,4,3,1,4,3287.3806847803107,1
1,1,6,0,2,3,8268.319266936902,1
1,1,6,0,4,3,78001.60472302264,1
1,0,3,6,1,4,804.4438244319281,1
1,1,6,0,5,4,52400.133029093224,1
1,0,1,1,5,4,5265.5881722747745,1
1,1,6,0,5,4,140362.6012355143,1
1,0,5,3,2,3,14271.747761457484,1
1,1,6,0,3,4,14697.30531424043,1
1,1,6,0,2,4,11165.927184967668,1
1,1,6,0,4,4,83594.75998829113,1
1,0,3,4,2,2,3654.5736094196636,0
1,0,2,1,4,4,1345.4780067569543,1
1,1,6,0,5,4,12526.065793642738,1
1,1,6,0,4,3,1364.0398332404616,1
1,1,6,0,3,3,1517.7980102767297,1
1,1,6,0,4,4,4184.335347459618,1
1,1,6,0,5,3,40334.74904182084,1
1,1,6,0,3,3,72191.0039263896,1
1,1,6,0,1,4,1166.497663949654,1
1,0,6,1,5,3,38581.89581353755,1
1,1,5,0,4,4,78465.22860668921,1
1,1,5,0,4,3,30831.273510295785,1
1,1,6,0,2,3,7710.89856415364,1
1,1,6,0,2,3,17105.946065622913,1
1,1,5,0,5,4,914.4567057366176,0
1,1,6,0,1,3,39528.62757420247,1
1,1,6,0,2,3,14278.101518292502,1
1,1,6,0,1,3,10725.243333680904,1
1,0,6,1,4,3,23105.959384251215,0
1,1,6,0,3,3,1912.2269478281075,1
1,0,5,6,2,3,2546.6380975709917,0
1,1,6,0,5,3,20849.007913247733,1
1,1,6,0,5,4,17760.40759292046,1
1,1,6,0,5,4,9701.771666384788,1
1,1,4,0,3,4,371.59211509395624,1
1,1,0,0,5,4,0.0,0
1,0,4,4,1,4,1043.0339879409491,1
1,1,1,0,5,3,5294.740736491888,1
1,1,6,0,5,4,65103.3765230345,1
1,1,6,0,4,4,7115.203068078943,1
1,0,6,2,2,4,9605.385206573794,0
1,1,5,0,3,4,7872.880658733922,1
1,1,6,0,5,4,3057.2679088798654,1
1,1,6,0,3,4,2723.0055759521806,1
1,0,4,2,5,4,2753.464393571609,1
1,0,3,6,2,3,1612.7989852014002,1
1,1,5,0,5,3,2204.595079978785,1
1,1,5,0,5,4,9891.810398843412,1
1,0,4,1,4,3,1122.9795041169125,1
1,0,3,1,3,3,6377.26554776157,1
1,0,5,1,2,3,10324.198611353168,1
1,1,6,0,2,3,1273.570636700873,1
1,0,1,1,5,3,0.0,1
1,0,6,1,4,4,46048.17913301965,1
1,0,5,1,4,3,32426.90751623822,1
1,0,4,6,2,4,2104.3910045426446,0
1,1,6,0,3,2,4973.483825917871,1
1,0,1,6,1,4,591.9600211726014,0
1,1,6,0,5,4,32384.694661213034,1
1,1,6,0,3,5,21473.0406362645,1
1,0,5,1,3,4,16014.093797860267,1
1,0,5,2,4,5,2800.572584312001,0
1,0,4,1,4,4,295.18722872102717,1
1,0,2,1,3,3,396.27263342300085,1
1,1,4,0,5,4,9528.132319610177,1
1,1,0,0,3,4,2592.37664444553,1
1,1,6,0,2,4,15418.203848049228,1
1,0,5,4,1,4,8871.285786175531,0
1,1,6,0,5,5,114113.97693315224,1
1,1,6,0,5,5,6105.181438745289,1
1,1,4,0,5,5,9612.854465072623,1
1,0,4,4,1,5,2358.778723548834,1
1,1,3,0,4,5,15184.219603478694,1
1,0,2,1,5,5,2723.401580132219,1
1,1,1,0,2,5,2271.0852398504694,1
1,0,5,3,1,5,16523.95969493995,0
1,1,6,0,1,5,13202.465401078189,1
1,0,3,4,5,5,6219.330652623855,1
1,1,6,0,5,4,31131.181866418112,0
1,0,4,3,3,5,8040.237649887387,1
1,0,5,2,1,5,1250.3584552705943,0
1,0,2,1,1,5,703.9357925265628,0
1,0,2,2,3,5,258.0129195731614,1
1,0,2,2,5,5,773.9096631175157,1
1,0,4,2,4,5,163.18169832020584,0
1,1,6,0,3,5,2008.4044413414347,1
1,0,0,1,2,5,0.0,0
1,1,3,0,4,5,959.2308724528556,1
1,1,3,0,5,5,4087.6087590016077,0
1,0,3,6,1,5,1357.406890606743,0
1,0,4,6,1,5,2465.900781999687,1
1,1,6,0,5,4,76099.66382054523,1
1,0,4,5,1,5,798.892086997153,1
1,1,6,0,4,5,3646.9739602397312,1
1,1,1,0,1,5,824.6615467370034,1
1,1,6,0,3,5,4843.3025681518875,1
1,1,6,0,5,5,2931.075121293664,1
1,1,3,0,5,4,52380.7498062663,1
1,1,6,0,3,5,5809.850244771087,1
1,0,0,6,1,5,0.0,0
1,1,6,0,5,5,11702.00320742849,1
1,0,0,1,1,5,0.0,0
1,1,6,0,3,5,17098.21779894033,1
1,1,6,0,2,5,5169.782139187943,1
1,0,6,1,1,5,16976.92885555767,0
1,0,6,2,3,5,43749.12973153485,1
1,0,3,6,1,5,1001.1754425007971,1
1,1,6,0,1,5,3095.1221408317097,1
1,1,5,0,1,5,10160.896292486537,1
1,1,6,0,3,5,12281.08642859689,1
1,1,6,0,5,5,47266.087019835555,1
1,1,0,0,5,5,0.0,1
1,1,6,0,5,5,70298.74606183717,1
1,1,6,0,1,5,9569.713504941863,1
1,1,6,0,2,5,1431.115613778286,1
1,1,6,0,2,5,1149.3978278501602,1
1,1,6,0,2,5,9363.828910582823,1
1,0,4,4,3,5,1924.5729569612752,0
1,0,5,3,2,5,4176.094970184467,0
1,0,1,3,3,5,1659.7800356272114,1
1,1,6,0,2,5,1204.1658800458792,1
1,0,3,6,2,5,1838.4684296083701,1
1,1,6,0,2,5,14240.46005811142,1
1,0,4,2,2,5,1352.782564445102,1
1,0,1,1,4,5,0.0,0
1,1,6,0,2,5,5437.529233637891,1
1,1,6,0,3,5,0.0,1
1,1,2,0,1,5,8004.190427519825,0
1,0,5,6,5,5,15541.379004665792,1
1,1,6,0,2,4,20337.46340541678,1
1,0,3,4,1,5,861.034029524966,1
1,0,6,1,3,5,3982.008772801319,1
1,0,2,1,1,2,348.82660448996717,1
1,0,4,1,1,3,4513.007674120073,1
1,1,6,0,2,2,38010.98383581602,1
1,1,6,0,1,1,12320.813827287006,1
1,0,5,2,3,5,5625.263493087828,0
1,0,0,1,5,5,0.0,1
1,0,5,2,5,5,11142.228227184483,1
1,1,4,0,4,5,4170.9630382762525,1
1,0,2,1,1,1,2285.1720941758413,0
1,0,6,1,1,1,4243.11351093353,0
1,1,6,0,1,1,5377.674382729645,1
1,1,6,0,2,1,13763.328314764565,1
1,0,5,6,1,1,1244.8803021442127,0
0,1,4,0,2,1,20812.248330410308,1
1,1,6,0,3,2,3436.624370900414,1
1,1,6,0,3,2,16428.315929110526,1
1,1,6,0,4,2,2854.7996543832396,1
1,0,4,4,1,3,2785.4775293774433,0
1,1,6,0,2,1,0.0,1
1,0,0,6,1,1,0.0,0
1,1,5,0,3,1,3805.2201206588124,0
1,0,3,6,1,1,1193.0164709676058,1
1,0,6,1,1,1,1399.500875312338,1
1,0,3,6,1,1,1232.78248960093,0
1,1,6,0,1,1,18895.727502974492,1
1,0,4,1,1,1,4092.221336470776,1
1,1,4,0,1,1,12336.654311441169,1
1,1,6,0,1,1,15997.995445263343,1
1,1,6,0,2,1,39360.42642384183,0
1,1,5,0,1,1,8926.71811287142,1
1,1,1,0,1,1,9734.17567131393,1
1,1,6,0,2,1,24970.53825344313,1
1,0,6,2,1,1,1721.9984223763581,0
1,1,6,0,2,1,1131.3186995714339,1
1,0,5,2,1,1,2426.512511129227,0
1,1,6,0,1,1,11243.389554163223,0
1,1,0,0,1,1,1206.052030386749,0
1,1,5,0,1,1,8224.273017517517,1
0,1,6,0,1,1,13685.06207025261,1
1,1,4,0,1,1,14809.19675967156,1
1,1,6,0,1,1,14015.232238532475,1
1,1,6,0,5,2,109492.93795020145,1
1,0,5,2,1,1,1102.7308677400242,0
1,0,3,4,1,1,1292.5471622601112,1
1,1,2,0,3,1,396.8175483350839,1
1,1,6,0,3,1,1777.9174052806839,1
1,1,6,0,2,2,36304.32376820517,0
1,0,4,6,3,1,3372.683664383602,0
1,1,5,0,1,1,9113.558633523278,1
1,0,4,2,3,1,9321.84478344639,0
1,1,4,0,5,2,21053.625743958368,1
1,1,6,0,1,1,2235.4355876800987,0
1,1,4,0,1,1,715.2568769330359,1
1,0,4,6,1,1,1282.119443213723,1
1,1,6,0,3,2,41021.73534806477,1
1,0,5,3,1,2,4565.939352057434,0
1,1,6,0,3,1,37366.44793081979,1
1,0,5,6,4,2,25232.631394023625,0
1,1,6,0,4,2,3413.809133504684,1
1,0,5,1,2,2,1178.9118711761282,1
1,1,6,0,3,2,4530.564114986124,1
1,1,6,0,3,2,23433.306234929805,1
1,0,1,4,1,2,6934.730989735651,1
1,1,6,0,3,2,9672.221676877896,1
1,1,6,0,4,2,2817.930262917567,1
1,1,6,0,4,2,3759.4388233706723,1
1,1,6,0,3,2,19311.32815732776,1
1,0,5,1,1,2,2941.1057104429283,1
1,1,6,0,3,1,6683.513955996501,1
1,1,1,0,2,2,6639.26422881331,1
1,1,6,0,2,2,18259.545008022516,0
1,0,3,1,2,1,39877.27181616115,1
1,1,6,0,1,2,2150.9297214615513,1
1,0,0,6,1,2,244.94897427831782,0
1,0,2,6,1,2,776.823789543034,0
1,1,6,0,4,2,6204.986210030339,1
1,0,6,1,1,2,19665.440431545558,1
1,0,6,1,2,2,20043.13322229503,0
1,1,6,0,2,2,1330.0329945782048,1
1,1,6,0,2,2,2577.2804853178086,0
1,1,6,0,3,2,38395.92914706801,1
1,1,6,0,1,2,1835.5657438511976,1
1,0,4,6,2,2,1279.7514472219466,0
1,1,6,0,2,2,3008.435806195638,1
1,1,0,0,3,2,48989.79485566356,1
1,0,0,6,1,2,0.0,0
1,1,5,0,5,2,39493.009374656,1
1,1,6,0,2,2,13488.048167420913,1
1,1,6,0,1,2,8537.279394904835,1
1,0,5,1,1,2,1787.908097936431,1
1,0,0,1,2,2,0.0,0
1,1,1,0,3,2,326.2974103482895,1
1,0,5,1,2,2,1613.0119239071564,1
1,1,6,0,4,2,1691.1327170469697,1
1,1,5,0,1,1,1498.7706517898816,1
1,0,6,1,1,2,10029.624379806055,1
1,1,6,0,1,2,737.4120738546845,1
1,1,6,0,4,2,2578.7729963427696,1
1,0,6,1,5,2,0.0,1
1,0,4,4,4,3,66323.04960017043,1
1,1,5,0,5,2,17865.643236857348,1
1,1,6,0,3,2,3325.1986657441485,1
1,0,5,2,2,2,2320.601969317444,0
1,0,5,1,2,2,541.2439991969119,1
1,1,6,0,4,2,30318.658165668654,1
1,0,6,1,4,2,4890.2387433198655,0
1,0,5,2,1,2,3180.4425268611076,1
1,0,5,3,1,2,12673.584828295427,0
1,1,6,0,3,2,5811.789523603437,1
1,1,6,0,1,2,179.4340175849236,1
1,1,6,0,2,2,1523.9895887658374,1
1,0,0,3,1,2,26895.5923557498,1
1,1,6,0,1,2,4239.609765847167,1
1,0,1,1,1,2,1145.1364547511357,1
1,0,0,6,1,2,0.0,1
1,0,5,2,1,2,7463.215082433753,0
1,1,3,0,1,2,11584.602919392619,1
1,0,5,3,2,2,2593.859421788313,0
1,0,4,1,1,3,1874.5026807129404,0
1,0,5,4,3,3,1576.976780636502,0
1,0,4,3,1,1,1474.0264131509537,0
1,0,4,2,2,2,15918.998787612241,0
1,1,6,0,1,3,3302.6410643604613,0
1,1,6,0,3,4,21420.669986409546,1
1,1,6,0,2,3,20113.86050132263,1
1,1,5,0,4,3,2230.6793061008716,1
1,0,6,6,1,3,1487.3503173989195,0
1,1,6,0,2,3,19746.278289000857,0
1,1,6,0,2,3,15553.368008248246,1
1,0,4,6,3,3,2725.459551464058,0
1,1,1,0,4,1,10059.237877029584,1
1,1,6,0,1,1,11586.70837928817,0
1,0,5,6,2,2,3963.8262154976806,0
1,1,6,0,5,4,1397.1184273353495,1
1,0,6,1,1,3,20581.00394700576,0
1,0,4,6,1,4,1697.6785816716506,0
1,1,6,0,4,3,2450.6682966080903,1
1,0,0,6,1,3,0.0,0
1,0,3,1,1,4,1157.3420698594978,1
1,1,6,0,3,2,25045.688257662234,1
1,1,6,0,4,3,6275.891259414873,1
1,0,4,1,1,3,2562.5662658098554,1
1,0,5,3,4,3,9433.698383984936,0
1,1,6,0,4,3,13718.91269258124,1
1,1,6,0,5,3,18295.216587949977,1
1,1,5,0,3,4,39358.21334571307,1
1,1,6,0,2,3,1525.5275371708851,1
1,1,6,0,1,3,10542.526578893063,1
1,1,6,0,2,3,28184.605159554747,1
1,1,6,0,5,3,79508.7030070713,1
1,1,6,0,3,3,22897.135623624774,1
1,0,5,6,2,4,1769.9515718421978,0
1,1,6,0,5,3,4146.685407245969,1
1,1,6,0,3,2,30933.876023975183,1
1,1,6,0,2,3,1645.8780837798001,1
1,0,5,3,3,4,1665.5958293255499,0
1,0,5,1,1,4,1698.0635637886664,1
1,0,5,1,4,4,512.0674760224476,1
1,0,1,1,3,3,408.24829046386304,1
1,1,4,0,1,3,5174.473100390673,1
1,1,6,0,2,4,5307.738454370185,1
1,0,3,6,4,4,4985.965382952433,0
1,0,5,2,3,3,7926.037765912213,1
1,1,6,0,1,4,2930.7336112311536,1
1,1,0,0,4,4,0.0,1
1,1,3,0,4,3,667.352580475019,1
1,1,6,0,1,4,16530.97978544123,1
1,1,5,0,1,4,2650.9576382884734,1
1,1,2,0,5,3,12126.298590254159,1
1,1,6,0,3,3,25140.419095552086,1
1,0,3,6,2,3,3297.2714022354908,0
1,0,5,1,3,3,13000.673204363944,1
1,1,6,0,3,3,30452.199883861704,0
1,0,5,1,4,4,7632.483250336464,1
1,1,6,0,2,3,31486.012814687518,0
1,1,4,0,1,4,6506.02325285321,1
1,0,5,1,4,4,293.4487462346136,1
1,0,5,6,1,3,1221.421903629809,0
1,1,6,0,5,3,1743.9551313035552,1
1,0,4,2,5,3,32978.16687244254,1
1,1,6,0,1,3,18238.156844008845,1
1,1,4,0,3,4,50059.67240304315,1
1,0,0,1,1,4,0.0,0
1,1,3,0,5,3,2090.0853012895586,1
1,0,2,6,1,3,1633.2515319651982,0
1,0,4,3,1,3,1185.0867760070005,1
1,1,6,0,2,4,11194.783582841907,1
1,1,6,0,3,4,13089.852054167763,1
1,1,6,0,5,3,4710.4155089192145,1
1,1,6,0,1,4,7105.46487336801,1
1,1,6,0,1,3,7072.364630494292,1
1,1,6,0,3,3,3503.597389350932,1
1,1,6,0,3,4,16373.281838613379,1
1,1,3,0,2,3,2267.203100738882,1
1,1,6,0,4,4,672.2634652178167,1
1,1,6,0,2,3,24236.799365152707,1
1,1,6,0,4,3,40727.23575692315,0
1,0,4,2,4,3,1918.7502964169153,1
1,1,6,0,4,3,37136.44165326918,1
1,0,6,5,1,4,1594.8393545014703,0
1,1,6,0,2,4,15657.01534030885,1
1,1,6,0,1,4,24049.041136810425,1
1,1,6,0,1,3,12881.837313313139,1
1,1,6,0,5,3,59703.591938006546,1
1,1,6,0,4,4,8053.053946588628,1
1,1,5,0,2,2,10464.848884081732,1
1,1,6,0,4,3,15.513435037626797,1
1,1,6,0,5,4,11579.378975863372,1
1,1,3,0,5,3,9066.704202740928,1
1,0,5,1,2,3,130431.88687190977,1
1,0,6,4,1,3,1091.1503410010314,0
1,0,5,3,3,3,4918.83437411751,0
1,0,5,1,3,3,34407.59552434123,0
1,1,6,0,2,2,3732.6216345440994,1
1,0,4,6,2,3,4868.5844931218635,1
1,1,6,0,5,3,48348.3517181989,1
1,0,4,6,2,3,2222.8728933522043,0
1,1,6,0,5,4,1697.415289982586,1
1,1,6,0,5,3,4679.844342140736,1
1,0,4,3,2,4,3166.3687351075628,0
1,1,6,0,5,4,52184.59369584092,0
1,0,4,2,1,4,1378.4289124458564,0
1,1,6,0,1,3,648.819132475813,1
1,0,5,4,3,2,5141.610049391144,0
1,1,6,0,2,3,7581.397850440688,1
1,0,6,2,3,3,23031.94020196012,1
1,1,5,0,1,4,16085.520761438427,1
1,0,5,2,1,3,925.8130300804081,1
